2265||1||2016-05-23 10:53:53||453||||20160501||||1671||||||1||5215760
2265||1||2016-05-23 10:54:01||453||||20160501||||1671||||||1||5215760
2261||1||2016-05-23 10:54:37||453||||20160501||||||||||||
2264||1||2016-05-23 10:57:37||449||||20160501||||||||||1||2710133
2264||1||2016-05-23 11:10:01||453||||20160501||||||||||1||5215760
2261||5||2016-05-23 13:57:03||33||||20160501||||||||||||
2261||2||2016-05-23 13:59:27||57||||20160501||||||||||||
2261||2||2016-05-23 13:59:33||56||||20160501||||||||||||
2261||2||2016-05-23 13:59:42||59||||20160501||||||||||||
2261||2||2016-05-23 13:59:52||59||||20160501||||||||||||
2261||2||2016-05-23 14:01:09||56||||20160501||||||||||||
2261||2||2016-05-23 14:02:08||56||||20160501||||||||||||
2261||2||2016-05-23 14:07:35||54||||20160501||||||||||||
2261||2||2016-05-23 14:09:20||59||||20160501||||||||||||
2261||2||2016-05-23 14:11:08||54||||20160501||||||||||||
2261||2||2016-05-23 14:11:16||56||||20160501||||||||||||
2261||2||2016-05-23 14:12:35||56||||20160501||||||||||||
2261||2||2016-05-23 14:12:36||58||||20160501||||||||||||
2261||2||2016-05-23 14:13:04||57||||20160501||||||||||||
2261||2||2016-05-23 14:13:11||57||||20160501||||||||||||
2261||2||2016-05-23 14:14:06||57||||20160501||||||||||||
2261||2||2016-05-23 14:17:46||58||||20160501||||||||||||
2261||2||2016-05-23 14:20:35||58||||20160501||||||||||||
2261||2||2016-05-23 14:20:42||57||||20160501||||||||||||
2261||2||2016-05-23 14:22:05||57||||20160501||||||||||||
2261||2||2016-05-23 14:26:35||59||||20160501||||||||||||
2261||2||2016-05-23 14:26:35||59||||20160501||||||||||||
2261||2||2016-05-23 14:52:24||56||||20160501||||||||||||
2261||2||2016-05-23 14:52:31||56||||20160501||||||||||||
2261||2||2016-05-23 14:52:42||56||||20160501||||||||||||
2261||2||2016-05-23 14:52:48||59||||20160501||||||||||||
2261||2||2016-05-23 14:52:54||57||||20160501||||||||||||
2261||2||2016-05-23 14:53:05||51||||20160501||||||||||||
2261||2||2016-05-23 14:53:15||54||||20160501||||||||||||
2261||2||2016-05-23 14:53:22||50||||20160501||||||||||||
2261||2||2016-05-23 15:08:59||61||||20160501||||||||||||
2261||2||2016-05-23 15:08:59||61||||20160501||||||||||||
2261||2||2016-05-23 15:14:01||61||||20160501||||||||||||
2261||2||2016-05-23 15:14:38||62||||20160501||||||||||||
2261||2||2016-05-23 15:21:27||60||||20160501||||||||||||
2261||2||2016-05-23 15:21:47||60||||20160501||||||||||||
2261||2||2016-05-23 15:22:11||60||||20160501||||||||||||
2261||2||2016-05-23 15:34:46||52||||20160501||||||||||||
2261||2||2016-05-23 15:41:08||58||||20160501||||||||||||
2261||2||2016-05-23 15:41:11||57||||20160501||||||||||||
2264||1||2016-05-23 15:41:16||426||||20160501||||1220395||||||1||7678583
2264||1||2016-05-23 15:41:20||447||||20160501||||||||||1||2511333
2264||1||2016-05-23 15:41:35||447||||20160501||||1590713||||||1||2511333
2264||1||2016-05-23 15:43:55||447||||20160501||||1575521||||||1||2511333
2261||1||2016-05-23 15:44:40||449||||20160501||||1141811||||||1||2710133
2261||2||2016-05-23 15:45:15||61||||20160501||||||||||||
2261||2||2016-05-23 16:00:14||56||||20160501||||||||||||
2261||2||2016-05-23 16:00:14||56||||20160501||||||||||||
2261||2||2016-05-23 16:23:40||61||||20160501||||||||||||
2261||1||2016-05-23 16:30:13||425||1||20160501||||1942||||||66||2511080
2268||5||2016-05-23 17:54:57||19||||20160501||||||||||||
2255||2||2016-05-23 21:20:02||51||||20160501||||||||2016-06-04 22:54:20||||
2255||2||2016-05-23 21:20:21||51||||20160501||||||||2016-06-04 22:54:20||||
2255||1||2016-05-23 22:13:12||428||||20160501||||||||||1||6232196
2255||1||2016-05-23 22:52:48||452||||20160501||||4417083||||||1||4744360
2255||1||2016-05-23 22:52:53||452||||20160501||||||||||1||4744360
2255||1||2016-05-23 22:53:21||452||||20160501||||4741969||||||1||4744360
2255||1||2016-05-23 22:53:21||452||||20160501||||4741969||||||1||4744360
